answer,question,context,gemma_query,rouge1,rouge2,rougeL,exact_match,bleu_score
"SELECT april_14 FROM table_name_78 WHERE mar_3 = ""nr"" AND april_21 = ""13""","What is the April 14 rank when the Mar 3rd is nr, and the April 21 is 13?","CREATE TABLE table_name_78 (april_14 VARCHAR, mar_3 VARCHAR, april_21 VARCHAR)","SELECT april_14 FROM table_name_78 WHERE mar_3 = ""13"" AND april_21 = ""13""",0.9523809473922903,0.8571428521541952,0.9523809473922903,0,0.8942255541978509
"SELECT constructor FROM table_name_36 WHERE fastest_lap = ""derek warwick""",What was the Constructor for the race that had Derek Warwick as its Fastest Lap?,"CREATE TABLE table_name_36 (constructor VARCHAR, fastest_lap VARCHAR)","SELECT constructor FROM table_name_36 WHERE fastest_lap = ""derek warwick""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT director FROM table_name_90 WHERE primary_language_s_ = ""azerbaijani"" AND original_title = ""buta""","What is Director, when Primary Language(s) is ""Azerbaijani"", and when Original Title is ""Buta""?","CREATE TABLE table_name_90 (director VARCHAR, primary_language_s_ VARCHAR, original_title VARCHAR)","SELECT director FROM table_name_90 WHERE primary_language_s_ = ""azerbaijani"" AND original_title = ""buta""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT gdp_world_rank FROM table_2249029_1 WHERE asian_rank = 20,Name the gdp world rank for asian rank being 20,"CREATE TABLE table_2249029_1 (gdp_world_rank VARCHAR, asian_rank VARCHAR)","SELECT gdp_world_rank FROM table_2249029_1 WHERE asian_rank = ""20""",0.874999995,0.8571428521428571,0.874999995,0,0.8492326635760689
"SELECT laps FROM table_name_46 WHERE driver = ""dario franchitti""",How many laps does driver dario franchitti have?,"CREATE TABLE table_name_46 (laps VARCHAR, driver VARCHAR)","SELECT laps FROM table_name_46 WHERE driver = ""dario franchitti""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT SUM(roll) FROM table_name_59 WHERE area = ""oakura""",What is the roll of the school in Oakura?,"CREATE TABLE table_name_59 (roll INTEGER, area VARCHAR)","SELECT SUM(roll) FROM table_name_59 WHERE area = ""oakura""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT away_team AS score FROM table_name_51 WHERE away_team = ""st kilda""",How much did the away team St Kilda score?,CREATE TABLE table_name_51 (away_team VARCHAR),"SELECT away_team AS score FROM table_name_51 WHERE away_team = ""st kilda""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT COUNT(location_attendance) FROM table_23284271_9 WHERE record = ""45-22""",List the stadium and number of people in attendance when the team record was 45-22.,"CREATE TABLE table_23284271_9 (location_attendance VARCHAR, record VARCHAR)","SELECT location_attendance FROM table_23284271_9 WHERE record = ""45-22""",0.874999995,0.7142857092857143,0.874999995,0,0.7207910239423695
"SELECT november FROM table_name_66 WHERE july = ""hope marie carlton""",Who is the November playmate with the July playmate Hope Marie Carlton?,"CREATE TABLE table_name_66 (november VARCHAR, july VARCHAR)","SELECT november FROM table_name_66 WHERE july = ""hope marie carlton""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT COUNT(points_against) FROM table_name_97 WHERE team = ""cardiff"" AND tries_against < 7",How many points against has team Cardiff had when there were less than 7 tries?,"CREATE TABLE table_name_97 (points_against VARCHAR, team VARCHAR, tries_against VARCHAR)","SELECT COUNT(points_against) FROM table_name_97 WHERE team = ""cardiff"" AND tries_against = ""10""",0.8695652124007562,0.8181818131818183,0.8695652124007562,0,0.8428064705230904
"SELECT original_title FROM table_name_36 WHERE director = ""aigars grauba""",What is the Original Title of the movie directed by Aigars Grauba?,"CREATE TABLE table_name_36 (original_title VARCHAR, director VARCHAR)","SELECT original_title FROM table_name_36 WHERE director = ""aigars grauba""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT nation FROM table_name_54 WHERE total < 19 AND bronze < 1,Which nation's total is less than 19 when there's less than 1 bronze?,"CREATE TABLE table_name_54 (nation VARCHAR, total VARCHAR, bronze VARCHAR)",SELECT nation FROM table_name_54 WHERE total < 19 AND bronze = 1,0.9565217341398866,0.8181818131818183,0.9565217341398866,0,0.8761560783209453
"SELECT driver FROM table_2150776_1 WHERE laps = ""200"" AND year = ""1997""",Name the driver for 200 laps 1997,"CREATE TABLE table_2150776_1 (driver VARCHAR, laps VARCHAR, year VARCHAR)",SELECT driver FROM table_2150776_1 WHERE laps = 200 AND year = 1997,0.8181818131818183,0.7272727222727273,0.8181818131818183,0,0.5997268958757788
"SELECT position FROM table_2508633_6 WHERE college = ""Delaware""",Name the position for delaware,"CREATE TABLE table_2508633_6 (position VARCHAR, college VARCHAR)","SELECT position FROM table_2508633_6 WHERE college = ""Delaware""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT director_s_ FROM table_name_74 WHERE leading_lady = ""phyllis welch""",Who directed the film that had phyllis welch as the leading lady?,"CREATE TABLE table_name_74 (director_s_ VARCHAR, leading_lady VARCHAR)","SELECT director_s_ FROM table_name_74 WHERE leading_lady = ""phyllis welch""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT no_2 FROM table_name_98 WHERE no_4 = ""ethan"" AND no_7 = ""jackson""",What is the No. 2 of the person with a No. 5 of Ethan and NO. 7 of Jackson?,"CREATE TABLE table_name_98 (no_2 VARCHAR, no_4 VARCHAR, no_7 VARCHAR)","SELECT no_2 FROM table_name_98 WHERE no_4 = ""jackson"" AND no_7 = ""jackson""",0.9523809473922903,0.8571428521541952,0.9523809473922903,0,0.8942255541978509
SELECT date FROM table_247955_2 WHERE no = 7,What was the date for no. 7?,"CREATE TABLE table_247955_2 (date VARCHAR, no VARCHAR)",SELECT date FROM table_247955_2 WHERE no = 7,0.999999995,0.999999995,0.999999995,1,1.0
"SELECT tournament_location FROM table_name_81 WHERE margin_of_victory = ""1 stroke"" AND purse___$__ = ""1,200,000""","What tournament location has 1 stroke as the margin of victory, with 1,200,000 as the purse ($)?","CREATE TABLE table_name_81 (tournament_location VARCHAR, margin_of_victory VARCHAR, purse___$__ VARCHAR)","SELECT tournament_location FROM table_name_81 WHERE margin_of_victory = ""1 stroke"" AND purse___$__ = ""1,200,000""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT team FROM table_24466191_1 WHERE season = 2010,Name the team for season 2010,"CREATE TABLE table_24466191_1 (team VARCHAR, season VARCHAR)","SELECT team FROM table_24466191_1 WHERE season = ""2010""",0.874999995,0.8571428521428571,0.874999995,0,0.7744031410142033
SELECT MIN(total) FROM table_name_89 WHERE bronze = 5 AND gold < 8,What's the smallest total with a bronze count of 5 and a gold count less than 8?,"CREATE TABLE table_name_89 (total INTEGER, bronze VARCHAR, gold VARCHAR)",SELECT MIN(total) FROM table_name_89 WHERE bronze = 5 AND gold < 8,0.999999995,0.999999995,0.999999995,1,1.0
"SELECT written_by FROM table_29219286_1 WHERE directed_by = ""Milan Cheylov""",Who wrote the episode that was directed by Milan Cheylov?,"CREATE TABLE table_29219286_1 (written_by VARCHAR, directed_by VARCHAR)","SELECT written_by FROM table_29219286_1 WHERE directed_by = ""Milan Cheylov""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT centerfold_model FROM table_name_81 WHERE cover_model = ""irina voronina""",Which Centerfold model has a Cover model of irina voronina?,"CREATE TABLE table_name_81 (centerfold_model VARCHAR, cover_model VARCHAR)","SELECT centerfold_model FROM table_name_81 WHERE cover_model = ""irina voronina""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT MAX(grid) FROM table_name_77 WHERE driver = ""patrick carpentier""",What was the highest grid for Patrick Carpentier?,"CREATE TABLE table_name_77 (grid INTEGER, driver VARCHAR)","SELECT MAX(grid) FROM table_name_77 WHERE driver = ""patrick carpentier""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT to_par FROM table_name_40 WHERE score = 67 - 72 - 71 - 75 = 285,Which To par has a Score of 67-72-71-75=285?,"CREATE TABLE table_name_40 (to_par VARCHAR, score VARCHAR)",SELECT to_par FROM table_name_40 WHERE score = 285,0.7619047571882087,0.6363636320247934,0.7619047571882087,0,0.5395558592994998
"SELECT result FROM table_name_43 WHERE date = ""september 10, 2008""","what is the result on september 10, 2008?","CREATE TABLE table_name_43 (result VARCHAR, date VARCHAR)","SELECT result FROM table_name_43 WHERE date = ""september 10, 2008""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT COUNT(player) FROM table_23619005_3 WHERE cfl_team = ""Ottawa Renegades""",How many different players got drafted for the Ottawa Renegades?,"CREATE TABLE table_23619005_3 (player VARCHAR, cfl_team VARCHAR)","SELECT COUNT(player) FROM table_23619005_3 WHERE cfl_team = ""Ottawa Renegades""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT awardee_s_ FROM table_24446718_3 WHERE name_of_award = ""Best Special Effects""",Name the awardees for best special effects,"CREATE TABLE table_24446718_3 (awardee_s_ VARCHAR, name_of_award VARCHAR)","SELECT awardee_s_ FROM table_24446718_3 WHERE name_of_award = ""Best Special Effects""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT college_junior_club_team FROM table_name_31 WHERE position = ""centre"" AND pick__number = ""22""","What College/junior/club team has a Position of centre, and pick is #22?","CREATE TABLE table_name_31 (college_junior_club_team VARCHAR, position VARCHAR, pick__number VARCHAR)","SELECT college_junior_club_team FROM table_name_31 WHERE position = ""centre"" AND pick__number = ""22""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT shortstop FROM table_name_40 WHERE catcher = ""johnny roseboro"" AND third_baseman = ""jim lefebvre"" AND second_baseman = ""nate oliver""","What is the name of the shortstop when the Catcher was johnny roseboro, and a Third Baseman of jim lefebvre, and a Second Baseman of nate oliver?","CREATE TABLE table_name_40 (shortstop VARCHAR, second_baseman VARCHAR, catcher VARCHAR, third_baseman VARCHAR)","SELECT shortstop FROM table_name_40 WHERE catcher = ""jim lefebvre"" AND third_baseman = ""nate",0.8571428522448981,0.7999999952000001,0.7857142808163265,0,0.589897545546562
"SELECT gdp_per_capita__us$_ FROM table_name_40 WHERE gdp__billion_us$_ = ""80.955""",What is the per-capita GDP of the country with an overall GDP of 80.955?,"CREATE TABLE table_name_40 (gdp_per_capita__us$_ VARCHAR, gdp__billion_us$_ VARCHAR)","SELECT gdp_per_capita__us$_ FROM table_name_40 WHERE gdp__billion_us$_ = ""80.955""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT runner_up FROM table_name_12 WHERE margin_of_victory = ""10 strokes""",Which runner-up has a 10 strokes margin of victory?,"CREATE TABLE table_name_12 (runner_up VARCHAR, margin_of_victory VARCHAR)","SELECT runner_up FROM table_name_12 WHERE margin_of_victory = ""10 strokes""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT lead_envoy FROM table_name_62 WHERE ryūkyūan_king = ""shō eki""",Who was the lead envoy of the mission with the Ryūkyūan King shō eki?,"CREATE TABLE table_name_62 (lead_envoy VARCHAR, ryūkyūan_king VARCHAR)","SELECT lead_envoy FROM table_name_62 WHERE ryūkyūan_king = ""shō eki""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT mintage FROM table_name_98 WHERE artist = ""royal canadian mint engravers"" AND year < 2008 AND issue_price = ""$102.95""",What mintage for the royal canadian mint engravers before 2008 that has an issue price of $102.95?,"CREATE TABLE table_name_98 (mintage VARCHAR, issue_price VARCHAR, artist VARCHAR, year VARCHAR)","SELECT mintage FROM table_name_98 WHERE artist = ""royal canadian mint engravers"" AND year > 2008 AND issue_price = ""$102.95""",0.9444444394444445,0.8947368371052632,0.9444444394444445,0,0.9095930632220222
"SELECT series_1 FROM table_name_58 WHERE series_2 = ""doug richards""",What series 1 has a Doug Richards in Series 2?,"CREATE TABLE table_name_58 (series_1 VARCHAR, series_2 VARCHAR)","SELECT series_1 FROM table_name_58 WHERE series_2 = ""doug richardson""",0.888888883888889,0.874999995,0.888888883888889,0,0.8979542144404234
"SELECT MIN(pick__number) FROM table_10960039_1 WHERE college = ""McMaster""",What is McMaster College's pick number?,"CREATE TABLE table_10960039_1 (pick__number INTEGER, college VARCHAR)","SELECT MIN(pick__number) FROM table_10960039_1 WHERE college = ""McMaster""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT COUNT(high_rebounds) FROM table_22669044_9 WHERE location_attendance = ""United Center 19,335""","Name the number of high rebounds for united center 19,335","CREATE TABLE table_22669044_9 (high_rebounds VARCHAR, location_attendance VARCHAR)","SELECT high_rebounds FROM table_22669044_9 WHERE location_attendance = ""United Center 19,335""",0.899999995,0.7777777727777778,0.899999995,0,0.7479248345513301
SELECT player FROM table_name_71 WHERE score = 72 - 69 - 73 = 214,Which Player has a Score of 72-69-73=214?,"CREATE TABLE table_name_71 (player VARCHAR, score VARCHAR)",SELECT player FROM table_name_71 WHERE score = 214,0.7999999952000001,0.6999999954500001,0.7999999952000001,0,0.5736212820263836
"SELECT T1.Location, T2.Nickname FROM school AS T1 JOIN school_details AS T2 ON T1.School_ID = T2.School_ID",Show locations and nicknames of schools.,"CREATE TABLE school (Location VARCHAR, School_ID VARCHAR); CREATE TABLE school_details (Nickname VARCHAR, School_ID VARCHAR)",SELECT T1.Location FROM school AS T1 JOIN school_details AS T2 ON T1.School_ID = T2.School_ID,0.879999995008,0.823529406782007,0.879999995008,0,0.8019211582917377
"SELECT COUNT(hometown) FROM table_24192031_2 WHERE height = ""m (ft 10 1⁄2 in)""",How many hometowns have a  height of m (ft 10 1⁄2 in)?,"CREATE TABLE table_24192031_2 (hometown VARCHAR, height VARCHAR)","SELECT COUNT(hometown) FROM table_24192031_2 WHERE height = ""6-10""",0.6999999952000001,0.6666666619135801,0.6999999952000001,0,0.643941209656049
"SELECT city FROM table_name_89 WHERE track = ""manzanita speedway""",What is the city the track of manzanita speedway is in?,"CREATE TABLE table_name_89 (city VARCHAR, track VARCHAR)","SELECT city FROM table_name_89 WHERE track = ""manzanita speedway""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT MIN(cuchumuela_municipality) FROM table_2509112_3,What is the Cuchumela Municipality minimum?,CREATE TABLE table_2509112_3 (cuchumuela_municipality INTEGER),SELECT MIN(cuchumuela_municipality) FROM table_2509112_3,0.999999995,0.999999995,0.999999995,1,1.0
SELECT AVG(attendance) FROM table_name_57 WHERE week = 4,What is the attendance in week 4?,"CREATE TABLE table_name_57 (attendance INTEGER, week VARCHAR)",SELECT AVG(attendance) FROM table_name_57 WHERE week = 4,0.999999995,0.999999995,0.999999995,1,1.0
"SELECT location FROM table_name_73 WHERE record = ""10-3""",Which location led to a 10-3 record?,"CREATE TABLE table_name_73 (location VARCHAR, record VARCHAR)","SELECT location FROM table_name_73 WHERE record = ""10-3""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT attendance FROM table_name_20 WHERE score = ""88-98""",What was the attendance when the score was 88-98?,"CREATE TABLE table_name_20 (attendance VARCHAR, score VARCHAR)","SELECT attendance FROM table_name_20 WHERE score = ""88-98""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT opponent FROM table_name_40 WHERE date = ""september 26""",What is the Opponent of the game on September 26?,"CREATE TABLE table_name_40 (opponent VARCHAR, date VARCHAR)","SELECT opponent FROM table_name_40 WHERE date = ""september 26""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT COUNT(cfl_team) FROM table_26996293_3 WHERE college = ""Mount Allison""",How many CFL teams drafted someone from mount allison college?,"CREATE TABLE table_26996293_3 (cfl_team VARCHAR, college VARCHAR)","SELECT cfl_team FROM table_26996293_3 WHERE college = ""Mount Allison""",0.888888883888889,0.749999995,0.888888883888889,0,0.7048590795061649
"SELECT COUNT(week_36) FROM table_23680576_3 WHERE week_32 = ""13.2%""",List the full amount of week 36 results when week 32 is 13.2%.,"CREATE TABLE table_23680576_3 (week_36 VARCHAR, week_32 VARCHAR)","SELECT week_36 FROM table_23680576_3 WHERE week_32 = ""13.2%""",0.888888883888889,0.749999995,0.888888883888889,0,0.7350623029235192
"SELECT MIN(year) FROM table_name_86 WHERE tournament = ""european indoor championships"" AND result = ""3rd""",Name the least year for european indoor championships result of 3rd,"CREATE TABLE table_name_86 (year INTEGER, tournament VARCHAR, result VARCHAR)","SELECT MIN(year) FROM table_name_86 WHERE tournament = ""european indoor championships"" AND result = ""3rd""",0.999999995,0.999999995,0.999999995,1,1.0
